,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,artist,genre
66,0.552,0.213,6,-13.522,1,0.0285,0.796,1.81e-05,0.133,0.161,74.968,audio_features,2xs5ckOM6y5ZhQCAokuKFP,spotify:track:2xs5ckOM6y5ZhQCAokuKFP,https://api.spotify.com/v1/tracks/2xs5ckOM6y5ZhQCAokuKFP,https://api.spotify.com/v1/audio-analysis/2xs5ckOM6y5ZhQCAokuKFP,188947,4,Teardrop,Newton Faulkner,acoustic
67,0.3,0.602,0,-6.306,1,0.0343,0.0131,0.803,0.115,0.0386,145.99,audio_features,7EmbQ8h0QUR52Jwo3S3eHH,spotify:track:7EmbQ8h0QUR52Jwo3S3eHH,https://api.spotify.com/v1/tracks/7EmbQ8h0QUR52Jwo3S3eHH,https://api.spotify.com/v1/audio-analysis/7EmbQ8h0QUR52Jwo3S3eHH,128627,4,Daylight,Boyce Avenue,acoustic
68,0.668,0.291,7,-10.136,0,0.0294,0.916,0.00495,0.0751,0.357,118.135,audio_features,5iR5GQnY5ds7mxizUUVyfl,spotify:track:5iR5GQnY5ds7mxizUUVyfl,https://api.spotify.com/v1/tracks/5iR5GQnY5ds7mxizUUVyfl,https://api.spotify.com/v1/audio-analysis/5iR5GQnY5ds7mxizUUVyfl,251400,4,Killing Me Softly,C. J. Johnson,acoustic
69,0.519,0.62,9,-8.156,0,0.151,0.657,0.0,0.679,0.285,100.137,audio_features,4hbGPfz03P8Nnh75mFIAoH,spotify:track:4hbGPfz03P8Nnh75mFIAoH,https://api.spotify.com/v1/tracks/4hbGPfz03P8Nnh75mFIAoH,https://api.spotify.com/v1/audio-analysis/4hbGPfz03P8Nnh75mFIAoH,391404,4,Lucky - Live from Spotify Sessions,Jason Mraz,acoustic
70,0.507,0.146,11,-16.966,1,0.0305,0.922,0.0561,0.108,0.0812,66.241,audio_features,6WlS5FP9XcB410zta3C67v,spotify:track:6WlS5FP9XcB410zta3C67v,https://api.spotify.com/v1/tracks/6WlS5FP9XcB410zta3C67v,https://api.spotify.com/v1/audio-analysis/6WlS5FP9XcB410zta3C67v,219000,4,Flume,Bon Iver,acoustic
71,0.526,0.299,8,-13.797,1,0.031,0.941,0.097,0.106,0.679,156.848,audio_features,7zkLpY72g6lKQbiHDqri1S,spotify:track:7zkLpY72g6lKQbiHDqri1S,https://api.spotify.com/v1/tracks/7zkLpY72g6lKQbiHDqri1S,https://api.spotify.com/v1/audio-analysis/7zkLpY72g6lKQbiHDqri1S,200627,4,Sunrise,Norah Jones,acoustic
72,0.615,0.388,11,-11.997,1,0.0365,0.653,0.000119,0.908,0.429,115.048,audio_features,7AUwhTIuxBn7Os76FPoIz7,spotify:track:7AUwhTIuxBn7Os76FPoIz7,https://api.spotify.com/v1/tracks/7AUwhTIuxBn7Os76FPoIz7,https://api.spotify.com/v1/audio-analysis/7AUwhTIuxBn7Os76FPoIz7,196394,4,Polly,Nirvana,acoustic
73,0.523,0.467,5,-7.713,0,0.0281,0.311,2.01e-05,0.34,0.135,129.953,audio_features,4VJgrWjrkodaGiq3xKz62z,spotify:track:4VJgrWjrkodaGiq3xKz62z,https://api.spotify.com/v1/tracks/4VJgrWjrkodaGiq3xKz62z,https://api.spotify.com/v1/audio-analysis/4VJgrWjrkodaGiq3xKz62z,360880,4,Sometimes (I Wish),City and Colour,acoustic
74,0.707,0.222,7,-11.716,1,0.0329,0.788,0.0,0.205,0.556,110.095,audio_features,7kSLdGdXLey7pzLsWpdg1h,spotify:track:7kSLdGdXLey7pzLsWpdg1h,https://api.spotify.com/v1/tracks/7kSLdGdXLey7pzLsWpdg1h,https://api.spotify.com/v1/audio-analysis/7kSLdGdXLey7pzLsWpdg1h,219640,4,Little Things,One Direction,acoustic
75,0.623,0.675,7,-10.132,1,0.0379,0.0845,0.0109,0.155,0.235,119.946,audio_features,6TKhMnW63mUIgu3MW9P580,spotify:track:6TKhMnW63mUIgu3MW9P580,https://api.spotify.com/v1/tracks/6TKhMnW63mUIgu3MW9P580,https://api.spotify.com/v1/audio-analysis/6TKhMnW63mUIgu3MW9P580,246773,4,Diamonds,Ben Howard,acoustic
76,0.592,0.637,11,-8.48,1,0.0992,0.562,0.0,0.13,0.565,159.701,audio_features,53Pgsvu3qSYO2aXt5J2vcL,spotify:track:53Pgsvu3qSYO2aXt5J2vcL,https://api.spotify.com/v1/tracks/53Pgsvu3qSYO2aXt5J2vcL,https://api.spotify.com/v1/audio-analysis/53Pgsvu3qSYO2aXt5J2vcL,185093,4,Lego House,Ed Sheeran,acoustic
77,0.655,0.255,3,-15.543,1,0.0429,0.85,0.122,0.136,0.446,82.569,audio_features,1CbPLR6Xjo2nc0Pf13N0RS,spotify:track:1CbPLR6Xjo2nc0Pf13N0RS,https://api.spotify.com/v1/tracks/1CbPLR6Xjo2nc0Pf13N0RS,https://api.spotify.com/v1/audio-analysis/1CbPLR6Xjo2nc0Pf13N0RS,123173,4,Pink Moon,Nick Drake,acoustic
78,0.485,0.532,9,-5.848,0,0.0298,0.144,6.92e-06,0.0986,0.199,123.41,audio_features,3P6p25MvU3qnvWa8L7i5Lr,spotify:track:3P6p25MvU3qnvWa8L7i5Lr,https://api.spotify.com/v1/tracks/3P6p25MvU3qnvWa8L7i5Lr,https://api.spotify.com/v1/audio-analysis/3P6p25MvU3qnvWa8L7i5Lr,307000,3,The Lion's Roar,First Aid Kit,acoustic
79,0.384,0.186,2,-11.816,1,0.0368,0.917,0.00183,0.123,0.203,180.876,audio_features,1xoPZOO4yLXpAQwdzqhzCM,spotify:track:1xoPZOO4yLXpAQwdzqhzCM,https://api.spotify.com/v1/tracks/1xoPZOO4yLXpAQwdzqhzCM,https://api.spotify.com/v1/audio-analysis/1xoPZOO4yLXpAQwdzqhzCM,238667,3,Time After Time - Soundtrack,Eva Cassidy,acoustic
80,0.477,0.426,6,-6.961,1,0.043,0.544,0.0,0.0903,0.789,184.866,audio_features,6GrrkiCRO3HYdgRpO4eKEL,spotify:track:6GrrkiCRO3HYdgRpO4eKEL,https://api.spotify.com/v1/tracks/6GrrkiCRO3HYdgRpO4eKEL,https://api.spotify.com/v1/audio-analysis/6GrrkiCRO3HYdgRpO4eKEL,200067,3,Swing Life Away,Rise Against,acoustic
81,0.73,0.44,4,-4.964,1,0.035,0.65,0.0,0.142,0.44,114.812,audio_features,6jdNp4oX1y3iwXibaXxWph,spotify:track:6jdNp4oX1y3iwXibaXxWph,https://api.spotify.com/v1/tracks/6jdNp4oX1y3iwXibaXxWph,https://api.spotify.com/v1/audio-analysis/6jdNp4oX1y3iwXibaXxWph,222726,4,Counting Stars / The Monster (feat. Carly Rose Sonenclar),Boyce Avenue,acoustic
82,0.451,0.336,10,-8.517,0,0.0368,0.962,3.41e-05,0.102,0.211,122.299,audio_features,0p6GeAWS4VCZddxNbBtEss,spotify:track:0p6GeAWS4VCZddxNbBtEss,https://api.spotify.com/v1/tracks/0p6GeAWS4VCZddxNbBtEss,https://api.spotify.com/v1/audio-analysis/0p6GeAWS4VCZddxNbBtEss,271227,4,Hometown Glory,Adele,acoustic
83,0.816,0.375,7,-8.053,1,0.0996,0.607,8.66e-06,0.0933,0.615,114.303,audio_features,451GvHwY99NKV4zdKPRWmv,spotify:track:451GvHwY99NKV4zdKPRWmv,https://api.spotify.com/v1/tracks/451GvHwY99NKV4zdKPRWmv,https://api.spotify.com/v1/audio-analysis/451GvHwY99NKV4zdKPRWmv,191907,4,Banana Pancakes,Jack Johnson,acoustic
84,0.676,0.192,5,-12.877,1,0.0481,0.946,7.05e-06,0.343,0.437,120.861,audio_features,1SZ63wN0pk18Dr4Epyhcsf,spotify:track:1SZ63wN0pk18Dr4Epyhcsf,https://api.spotify.com/v1/tracks/1SZ63wN0pk18Dr4Epyhcsf,https://api.spotify.com/v1/audio-analysis/1SZ63wN0pk18Dr4Epyhcsf,153267,4,Tainted Love,Hannah Peel,acoustic
85,0.546,0.38,2,-11.008,1,0.0304,0.766,0.0,0.936,0.407,121.743,audio_features,5bSPF76iSpI5p00BALV8uo,spotify:track:5bSPF76iSpI5p00BALV8uo,https://api.spotify.com/v1/tracks/5bSPF76iSpI5p00BALV8uo,https://api.spotify.com/v1/audio-analysis/5bSPF76iSpI5p00BALV8uo,304600,3,"Daughters - Live at the Nokia Theatre, Los Angeles, CA - December 2007",John Mayer,acoustic
86,0.589,0.554,7,-11.265,1,0.0317,0.168,4.83e-06,0.31,0.594,117.472,audio_features,5NTA3dsB2DlLaSG1KM6RTh,spotify:track:5NTA3dsB2DlLaSG1KM6RTh,https://api.spotify.com/v1/tracks/5NTA3dsB2DlLaSG1KM6RTh,https://api.spotify.com/v1/audio-analysis/5NTA3dsB2DlLaSG1KM6RTh,299867,4,The River,Bruce Springsteen,acoustic
87,0.369,0.295,4,-12.779,1,0.0351,0.657,1.54e-05,0.107,0.211,92.226,audio_features,1uKzAldJYlwje9HstlwTie,spotify:track:1uKzAldJYlwje9HstlwTie,https://api.spotify.com/v1/tracks/1uKzAldJYlwje9HstlwTie,https://api.spotify.com/v1/audio-analysis/1uKzAldJYlwje9HstlwTie,171373,4,See You Soon,Coldplay,acoustic
88,0.615,0.412,10,-10.742,1,0.0435,0.858,0.00477,0.137,0.425,133.365,audio_features,13McnYo2bDvC50ZS8BFROF,spotify:track:13McnYo2bDvC50ZS8BFROF,https://api.spotify.com/v1/tracks/13McnYo2bDvC50ZS8BFROF,https://api.spotify.com/v1/audio-analysis/13McnYo2bDvC50ZS8BFROF,163026,3,Quelqu'un M'a Dit,Carla Bruni,acoustic
89,0.543,0.718,2,-4.795,1,0.0268,0.432,0.0,0.437,0.155,82.003,audio_features,19HGCfn5RKs66kXs2bMsdt,spotify:track:19HGCfn5RKs66kXs2bMsdt,https://api.spotify.com/v1/tracks/19HGCfn5RKs66kXs2bMsdt,https://api.spotify.com/v1/audio-analysis/19HGCfn5RKs66kXs2bMsdt,245760,4,Down To Earth,Justin Bieber,acoustic
90,0.606,0.326,7,-9.401,1,0.119,0.868,0.0,0.12,0.489,78.906,audio_features,6m0qBDIhzICOwWMPZdgyVK,spotify:track:6m0qBDIhzICOwWMPZdgyVK,https://api.spotify.com/v1/tracks/6m0qBDIhzICOwWMPZdgyVK,https://api.spotify.com/v1/audio-analysis/6m0qBDIhzICOwWMPZdgyVK,227500,4,Crazy in Love,Daniela Andrade,acoustic
91,0.464,0.098,10,-12.119,1,0.0376,0.865,0.0,0.101,0.234,78.864,audio_features,3YPiRYIUFlcQ0aaLGmeswS,spotify:track:3YPiRYIUFlcQ0aaLGmeswS,https://api.spotify.com/v1/tracks/3YPiRYIUFlcQ0aaLGmeswS,https://api.spotify.com/v1/audio-analysis/3YPiRYIUFlcQ0aaLGmeswS,275882,4,Sunburn - Deluxe Edition,Ed Sheeran,acoustic
92,0.481,0.638,0,-5.862,1,0.0276,0.153,0.0,0.154,0.497,79.064,audio_features,2hKdd3qO7cWr2Jo0Bcs0MA,spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA,https://api.spotify.com/v1/tracks/2hKdd3qO7cWr2Jo0Bcs0MA,https://api.spotify.com/v1/audio-analysis/2hKdd3qO7cWr2Jo0Bcs0MA,259933,4,Drops of Jupiter (Tell Me),Train,acoustic
93,0.514,0.648,5,-6.264,1,0.0529,0.48,0.0,0.793,0.232,118.7,audio_features,47YCLbdWctAmEDphy658VD,spotify:track:47YCLbdWctAmEDphy658VD,https://api.spotify.com/v1/tracks/47YCLbdWctAmEDphy658VD,https://api.spotify.com/v1/audio-analysis/47YCLbdWctAmEDphy658VD,208040,4,"Jackson - MTV Unplugged, 2012",Florence + The Machine,acoustic
94,0.758,0.413,9,-9.216,1,0.0663,0.231,0.0,0.472,0.728,99.886,audio_features,1jKCHKZtGjXVRPN2Px368r,spotify:track:1jKCHKZtGjXVRPN2Px368r,https://api.spotify.com/v1/tracks/1jKCHKZtGjXVRPN2Px368r,https://api.spotify.com/v1/audio-analysis/1jKCHKZtGjXVRPN2Px368r,154721,4,"Tonight, Tonight",Tyler Ward,acoustic
95,0.543,0.731,9,-7.538,1,0.0301,0.514,3.52e-06,0.105,0.259,95.083,audio_features,5N4NFz7R3iNUWBYoetcnCz,spotify:track:5N4NFz7R3iNUWBYoetcnCz,https://api.spotify.com/v1/tracks/5N4NFz7R3iNUWBYoetcnCz,https://api.spotify.com/v1/audio-analysis/5N4NFz7R3iNUWBYoetcnCz,244174,4,A Thousand Miles (feat. Alex Goot),Boyce Avenue,acoustic
96,0.74,0.807,0,-9.976,0,0.0363,0.0446,4.02e-05,0.0538,0.781,101.042,audio_features,0obzwoGjXdORtAwYWZ9s53,spotify:track:0obzwoGjXdORtAwYWZ9s53,https://api.spotify.com/v1/tracks/0obzwoGjXdORtAwYWZ9s53,https://api.spotify.com/v1/audio-analysis/0obzwoGjXdORtAwYWZ9s53,179880,4,Grade 8,Ed Sheeran,acoustic
97,0.685,0.409,3,-11.418,1,0.0371,0.649,0.00303,0.11,0.201,128.045,audio_features,3bKVklavvdDpGUMsoVlTQU,spotify:track:3bKVklavvdDpGUMsoVlTQU,https://api.spotify.com/v1/tracks/3bKVklavvdDpGUMsoVlTQU,https://api.spotify.com/v1/audio-analysis/3bKVklavvdDpGUMsoVlTQU,239240,4,Your Song - BBC Session,Elton John,acoustic
98,0.408,0.814,5,-4.26,1,0.0704,0.388,0.0,0.11,0.486,97.727,audio_features,3h7fGy7n9xhS1PupWW9vJ9,spotify:track:3h7fGy7n9xhS1PupWW9vJ9,https://api.spotify.com/v1/tracks/3h7fGy7n9xhS1PupWW9vJ9,https://api.spotify.com/v1/audio-analysis/3h7fGy7n9xhS1PupWW9vJ9,212758,4,We Are Young,Kurt Hugo Schneider,acoustic
99,0.463,0.368,9,-11.546,1,0.048,0.376,0.0,0.149,0.75,141.974,audio_features,3LHg768dEKqJKht2uPTlVR,spotify:track:3LHg768dEKqJKht2uPTlVR,https://api.spotify.com/v1/tracks/3LHg768dEKqJKht2uPTlVR,https://api.spotify.com/v1/audio-analysis/3LHg768dEKqJKht2uPTlVR,179960,4,Ghosts,Laura Marling,acoustic
100,0.742,0.712,0,-7.532,1,0.0345,0.0375,0.745,0.0739,0.924,108.892,audio_features,4M90HjffovjuEZS0LdlIks,spotify:track:4M90HjffovjuEZS0LdlIks,https://api.spotify.com/v1/tracks/4M90HjffovjuEZS0LdlIks,https://api.spotify.com/v1/audio-analysis/4M90HjffovjuEZS0LdlIks,341307,4,Icole,Oliver N'Goma,afrobeat
101,0.767,0.454,4,-6.401,0,0.0585,0.422,0.000212,0.11,0.647,140.068,audio_features,7MZphbmObz8ASYkG1CYhsS,spotify:track:7MZphbmObz8ASYkG1CYhsS,https://api.spotify.com/v1/tracks/7MZphbmObz8ASYkG1CYhsS,https://api.spotify.com/v1/audio-analysis/7MZphbmObz8ASYkG1CYhsS,280320,4,Promesses Bla Bla,Tiken Jah Fakoly,afrobeat
102,0.673,0.766,0,-10.676,1,0.034,0.213,0.0168,0.4,0.879,100.027,audio_features,5JetF2yqEh2GZBu5J5oe2t,spotify:track:5JetF2yqEh2GZBu5J5oe2t,https://api.spotify.com/v1/tracks/5JetF2yqEh2GZBu5J5oe2t,https://api.spotify.com/v1/audio-analysis/5JetF2yqEh2GZBu5J5oe2t,302907,4,Muchana (Zouk Love),Kanda Bongo Man,afrobeat
103,0.519,0.769,4,-6.697,0,0.04,0.652,6.21e-05,0.957,0.634,101.082,audio_features,1mDZpgKx9Xpg6ijl9DvdA6,spotify:track:1mDZpgKx9Xpg6ijl9DvdA6,https://api.spotify.com/v1/tracks/1mDZpgKx9Xpg6ijl9DvdA6,https://api.spotify.com/v1/audio-analysis/1mDZpgKx9Xpg6ijl9DvdA6,296293,4,Sa Golo,Boubacar Traoré,afrobeat
104,0.775,0.662,10,-10.001,0,0.0649,0.0317,0.138,0.0823,0.717,123.033,audio_features,1PuVnforHbeSrVCIktzOMb,spotify:track:1PuVnforHbeSrVCIktzOMb,https://api.spotify.com/v1/tracks/1PuVnforHbeSrVCIktzOMb,https://api.spotify.com/v1/audio-analysis/1PuVnforHbeSrVCIktzOMb,257773,4,Sebero,Issa Bagayogo,afrobeat
105,0.444,0.877,2,-8.545,1,0.0891,0.0138,0.000421,0.0507,0.665,127.033,audio_features,2Hoakj7ynnOYZQFX4FpYIz,spotify:track:2Hoakj7ynnOYZQFX4FpYIz,https://api.spotify.com/v1/tracks/2Hoakj7ynnOYZQFX4FpYIz,https://api.spotify.com/v1/audio-analysis/2Hoakj7ynnOYZQFX4FpYIz,392533,4,Nightwalk,JuJu (Justin Adams & Juldeh Camara),afrobeat
106,0.628,0.589,5,-10.194,0,0.0719,0.442,0.0141,0.119,0.914,115.167,audio_features,06GqSgEaeeoL5SzqA0aCvo,spotify:track:06GqSgEaeeoL5SzqA0aCvo,https://api.spotify.com/v1/tracks/06GqSgEaeeoL5SzqA0aCvo,https://api.spotify.com/v1/audio-analysis/06GqSgEaeeoL5SzqA0aCvo,237187,4,yündüya Weyu (The Sun Has Set),Umalali,afrobeat
107,0.611,0.481,7,-8.235,0,0.0255,0.664,9.48e-05,0.382,0.743,96.742,audio_features,00pbW1N78AUv5s1jIQ13kN,spotify:track:00pbW1N78AUv5s1jIQ13kN,https://api.spotify.com/v1/tracks/00pbW1N78AUv5s1jIQ13kN,https://api.spotify.com/v1/audio-analysis/00pbW1N78AUv5s1jIQ13kN,354240,4,Hommage a Tonton Ferrer,Orchestra Baobab,afrobeat
108,0.433,0.182,3,-15.383,0,0.0397,0.766,0.00242,0.111,0.362,123.314,audio_features,1Hf7m2mEoB8kmrpJV4eaB7,spotify:track:1Hf7m2mEoB8kmrpJV4eaB7,https://api.spotify.com/v1/tracks/1Hf7m2mEoB8kmrpJV4eaB7,https://api.spotify.com/v1/audio-analysis/1Hf7m2mEoB8kmrpJV4eaB7,336293,4,Mariama Kaba,Boubacar Traoré,afrobeat
109,0.808,0.42,9,-10.782,1,0.0351,0.214,0.151,0.0777,0.297,105.999,audio_features,4AK6YQjLlHjfamPiNMcAmK,spotify:track:4AK6YQjLlHjfamPiNMcAmK,https://api.spotify.com/v1/tracks/4AK6YQjLlHjfamPiNMcAmK,https://api.spotify.com/v1/audio-analysis/4AK6YQjLlHjfamPiNMcAmK,336373,4,Chatma,Tinariwen,afrobeat
110,0.835,0.86,7,-6.872,0,0.0621,0.14,0.0,0.0767,0.943,119.044,audio_features,5rOHTPNcHiwhQYqNBpRW2x,spotify:track:5rOHTPNcHiwhQYqNBpRW2x,https://api.spotify.com/v1/tracks/5rOHTPNcHiwhQYqNBpRW2x,https://api.spotify.com/v1/audio-analysis/5rOHTPNcHiwhQYqNBpRW2x,295147,4,1er Gaou - Version originale,Magic System,afrobeat
111,0.505,0.15,0,-15.048,1,0.144,0.861,1.23e-05,0.0861,0.516,77.339,audio_features,2By9RY6jJxwNGKKl7O5foq,spotify:track:2By9RY6jJxwNGKKl7O5foq,https://api.spotify.com/v1/tracks/2By9RY6jJxwNGKKl7O5foq,https://api.spotify.com/v1/audio-analysis/2By9RY6jJxwNGKKl7O5foq,165800,4,One More Dance,Miriam Makeba,afrobeat
112,0.605,0.793,7,-3.084,0,0.297,0.0825,0.0,0.124,0.647,184.032,audio_features,7ha7zYOryB0rpnMTa4S75U,spotify:track:7ha7zYOryB0rpnMTa4S75U,https://api.spotify.com/v1/tracks/7ha7zYOryB0rpnMTa4S75U,https://api.spotify.com/v1/audio-analysis/7ha7zYOryB0rpnMTa4S75U,196640,4,Got 2 Luv U (feat. Alexis Jordan),Sean Paul,afrobeat
113,0.551,0.501,10,-9.706,1,0.0303,0.321,0.000262,0.221,0.264,81.674,audio_features,03yoYeU67nezCH7d0kTagR,spotify:track:03yoYeU67nezCH7d0kTagR,https://api.spotify.com/v1/tracks/03yoYeU67nezCH7d0kTagR,https://api.spotify.com/v1/audio-analysis/03yoYeU67nezCH7d0kTagR,250947,4,We Are One,Angelique Kidjo,afrobeat
114,0.365,0.43,4,-11.465,1,0.0352,0.768,0.797,0.116,0.786,150.64,audio_features,6EhMqP60LFRqfABN4Pc2wP,spotify:track:6EhMqP60LFRqfABN4Pc2wP,https://api.spotify.com/v1/tracks/6EhMqP60LFRqfABN4Pc2wP,https://api.spotify.com/v1/audio-analysis/6EhMqP60LFRqfABN4Pc2wP,207147,3,Kala Djula,Ali Farka Touré,afrobeat
115,0.82,0.846,5,-3.731,0,0.0871,0.0901,0.0,0.216,0.872,127.022,audio_features,7qPVJBJmsMRs6RwMffZgnr,spotify:track:7qPVJBJmsMRs6RwMffZgnr,https://api.spotify.com/v1/tracks/7qPVJBJmsMRs6RwMffZgnr,https://api.spotify.com/v1/audio-analysis/7qPVJBJmsMRs6RwMffZgnr,272093,4,Chop My Money (I Don't Care) [feat. Mayd],P-Square,afrobeat
116,0.436,0.548,7,-9.008,1,0.0388,0.878,0.000398,0.128,0.511,168.978,audio_features,5J91ybNMSHJCbb99lYUGv7,spotify:track:5J91ybNMSHJCbb99lYUGv7,https://api.spotify.com/v1/tracks/5J91ybNMSHJCbb99lYUGv7,https://api.spotify.com/v1/audio-analysis/5J91ybNMSHJCbb99lYUGv7,234893,3,Miyaabele,Baaba Maal,afrobeat
117,0.907,0.131,3,-23.661,1,0.0919,0.943,0.276,0.0845,0.861,94.169,audio_features,3umVjUt4TnLbCKi20KDWWt,spotify:track:3umVjUt4TnLbCKi20KDWWt,https://api.spotify.com/v1/tracks/3umVjUt4TnLbCKi20KDWWt,https://api.spotify.com/v1/audio-analysis/3umVjUt4TnLbCKi20KDWWt,202333,4,Medina,Youssou N'Dour,afrobeat
118,0.716,0.828,6,-7.188,0,0.181,0.696,0.00156,0.142,0.915,122.851,audio_features,6PLBnyRgcc22RTNgKqzhx1,spotify:track:6PLBnyRgcc22RTNgKqzhx1,https://api.spotify.com/v1/tracks/6PLBnyRgcc22RTNgKqzhx1,https://api.spotify.com/v1/audio-analysis/6PLBnyRgcc22RTNgKqzhx1,321427,4,Mulemba Xangola,Bonga,afrobeat
119,0.732,0.643,5,-8.528,1,0.0428,0.0937,0.00589,0.395,0.763,82.995,audio_features,5sje4m7tHVMFjX6x0kGowh,spotify:track:5sje4m7tHVMFjX6x0kGowh,https://api.spotify.com/v1/tracks/5sje4m7tHVMFjX6x0kGowh,https://api.spotify.com/v1/audio-analysis/5sje4m7tHVMFjX6x0kGowh,637493,4,Mandjou,Salif Keita,afrobeat
120,0.816,0.799,8,-2.173,0,0.238,0.531,0.0,0.0834,0.925,110.008,audio_features,6C6xlP5zYRhYSNI5ORl6Wd,spotify:track:6C6xlP5zYRhYSNI5ORl6Wd,https://api.spotify.com/v1/tracks/6C6xlP5zYRhYSNI5ORl6Wd,https://api.spotify.com/v1/audio-analysis/6C6xlP5zYRhYSNI5ORl6Wd,279353,4,Don't Dull,WizKid,afrobeat
121,0.6,0.484,6,-7.031,1,0.414,0.111,0.0,0.0912,0.853,187.366,audio_features,0RdXMS28fH63l6Is3eHZXM,spotify:track:0RdXMS28fH63l6Is3eHZXM,https://api.spotify.com/v1/tracks/0RdXMS28fH63l6Is3eHZXM,https://api.spotify.com/v1/audio-analysis/0RdXMS28fH63l6Is3eHZXM,280880,4,See Me So,2Baba,afrobeat
122,0.635,0.487,7,-9.546,1,0.0294,0.699,0.0288,0.13,0.695,139.185,audio_features,7sWqtUHJqs6T9926ygd52v,spotify:track:7sWqtUHJqs6T9926ygd52v,https://api.spotify.com/v1/tracks/7sWqtUHJqs6T9926ygd52v,https://api.spotify.com/v1/audio-analysis/7sWqtUHJqs6T9926ygd52v,239093,4,Jealous Guy,Youssou N'Dour,afrobeat
123,0.739,0.854,7,-4.684,1,0.0285,0.595,0.000575,0.0761,0.894,104.055,audio_features,0C68IW986QZ6nSYs2DtkOE,spotify:track:0C68IW986QZ6nSYs2DtkOE,https://api.spotify.com/v1/tracks/0C68IW986QZ6nSYs2DtkOE,https://api.spotify.com/v1/audio-analysis/0C68IW986QZ6nSYs2DtkOE,219920,4,Congoleo,Angelique Kidjo,afrobeat
124,0.769,0.532,3,-7.342,0,0.0767,0.139,0.0537,0.0707,0.732,95.684,audio_features,5UGxudOejfGzdgfcPQJJ0J,spotify:track:5UGxudOejfGzdgfcPQJJ0J,https://api.spotify.com/v1/tracks/5UGxudOejfGzdgfcPQJJ0J,https://api.spotify.com/v1/audio-analysis/5UGxudOejfGzdgfcPQJJ0J,409600,4,Bandy Bandy,Zap Mama,afrobeat
125,0.693,0.774,0,-4.116,1,0.0266,0.328,4.71e-06,0.124,0.935,110.001,audio_features,2K15Edv21Uw9Cv5tBh8s9O,spotify:track:2K15Edv21Uw9Cv5tBh8s9O,https://api.spotify.com/v1/tracks/2K15Edv21Uw9Cv5tBh8s9O,https://api.spotify.com/v1/audio-analysis/2K15Edv21Uw9Cv5tBh8s9O,226787,3,Bozos,Amadou & Mariam,afrobeat
126,0.745,0.793,7,-7.021,1,0.119,0.0861,2.97e-05,0.198,0.721,127.04,audio_features,4BBieNFNCCv70oHXk9zpNv,spotify:track:4BBieNFNCCv70oHXk9zpNv,https://api.spotify.com/v1/tracks/4BBieNFNCCv70oHXk9zpNv,https://api.spotify.com/v1/audio-analysis/4BBieNFNCCv70oHXk9zpNv,295627,4,Malembe,Fally Ipupa,afrobeat
127,0.677,0.548,7,-10.197,0,0.0332,0.606,9.33e-06,0.126,0.714,137.78,audio_features,5dQ0kTDZeO4BVWLNytsKuv,spotify:track:5dQ0kTDZeO4BVWLNytsKuv,https://api.spotify.com/v1/tracks/5dQ0kTDZeO4BVWLNytsKuv,https://api.spotify.com/v1/audio-analysis/5dQ0kTDZeO4BVWLNytsKuv,366173,4,Jiin Ma Jiin Ma,Orchestra Baobab,afrobeat
128,0.851,0.773,9,-5.159,0,0.263,0.192,0.0,0.214,0.734,131.559,audio_features,5SNmkq6aUSZsinDvR440YP,spotify:track:5SNmkq6aUSZsinDvR440YP,https://api.spotify.com/v1/tracks/5SNmkq6aUSZsinDvR440YP,https://api.spotify.com/v1/audio-analysis/5SNmkq6aUSZsinDvR440YP,183573,4,Ambiance à l'africaine,Magic System,afrobeat
129,0.553,0.606,2,-5.809,0,0.0433,0.168,0.0,0.253,0.94,111.081,audio_features,3NsaHRbQrjK6SZLFn00gpO,spotify:track:3NsaHRbQrjK6SZLFn00gpO,https://api.spotify.com/v1/tracks/3NsaHRbQrjK6SZLFn00gpO,https://api.spotify.com/v1/audio-analysis/3NsaHRbQrjK6SZLFn00gpO,311533,4,Moussoulou,Oumou Sangaré,afrobeat
130,0.728,0.9,5,-3.5,1,0.0394,0.00211,0.0175,0.129,0.838,125.0,audio_features,6i2YA4WM3FqwyO7UX7XWbx,spotify:track:6i2YA4WM3FqwyO7UX7XWbx,https://api.spotify.com/v1/tracks/6i2YA4WM3FqwyO7UX7XWbx,https://api.spotify.com/v1/audio-analysis/6i2YA4WM3FqwyO7UX7XWbx,263973,4,Zumba,Don Omar,afrobeat
131,0.786,0.876,11,-6.032,0,0.0445,0.0773,5.56e-06,0.38,0.879,127.94,audio_features,7vRl1b2bJogXJ5pJyP70iz,spotify:track:7vRl1b2bJogXJ5pJyP70iz,https://api.spotify.com/v1/tracks/7vRl1b2bJogXJ5pJyP70iz,https://api.spotify.com/v1/audio-analysis/7vRl1b2bJogXJ5pJyP70iz,195240,4,Djama,Amadou & Mariam,afrobeat
